"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Morning workout ☀️","17 Jul 2024, 08:05","17 Jul 2024, 08:50","","Chest Fly (Machine)",,"",1,"normal",23,20,,,
"Morning workout ☀️","17 Jul 2024, 08:05","17 Jul 2024, 08:50","","Chest Fly (Machine)",,"",2,"normal",30,9,,,
"Morning workout ☀️","17 Jul 2024, 08:05","17 Jul 2024, 08:50","","Chest Fly (Machine)",,"",3,"normal",23,15,,,
"Morning workout ☀️","17 Jul 2024, 08:05","17 Jul 2024, 08:50","","Arnold Press (Dumbbell)",,"",0,"normal",5,15,,,
"Morning workout ☀️","17 Jul 2024, 08:05","17 Jul 2024, 08:50","","Arnold Press (Dumbbell)",,"",1,"normal",5,25,,,
"Morning workout ☀️","17 Jul 2024, 08:05","17 Jul 2024, 08:50","","Arnold Press (Dumbbell)",,"",2,"normal",5,20,,,
"Core 1","16 Jul 2024, 08:39","16 Jul 2024, 09:05","","Lying Leg Raise",,"",0,"normal",,20,,,
"Core 1","16 Jul 2024, 08:39","16 Jul 2024, 09:05","","Lying Leg Raise",,"",1,"normal",,20,,,
"Core 1","16 Jul 2024, 08:39","16 Jul 2024, 09:05","","Lying Leg Raise",,"",2,"normal",,20,,,
"Core 1","16 Jul 2024, 08:39","16 Jul 2024, 09:05","","Mountain Climber",,"",0,"normal",,35,,,
"Core 1","16 Jul 2024, 08:39","16 Jul 2024, 09:05","","Mountain Climber",,"",1,"normal",,35,,,
"Core 1","16 Jul 2024, 08:39","16 Jul 2024, 09:05","","Mountain Climber",,"",2,"normal",,35,,,
"Core 1","16 Jul 2024, 08:39","16 Jul 2024, 09:05","","Heel Taps",,"",0,"normal",,60,,,
"Core 1","16 Jul 2024, 08:39","16 Jul 2024, 09:05","","Heel Taps",,"",1,"normal",,60,,,
"Core 1","16 Jul 2024, 08:39","16 Jul 2024, 09:05","","Heel Taps",,"",2,"normal",,70,,,
"Core 1","16 Jul 2024, 08:39","16 Jul 2024, 09:05","","Flutter Kicks",,"",0,"normal",,45,,,
"Core 1","16 Jul 2024, 08:39","16 Jul 2024, 09:05","","Flutter Kicks",,"",1,"normal",,45,,,
"Core 1","16 Jul 2024, 08:39","16 Jul 2024, 09:05","","Flutter Kicks",,"",2,"normal",,40,,,
"Leg 1","10 Jul 2024, 19:50","10 Jul 2024, 20:30","","Goblet Squat",,"",0,"normal",10,20,,,
"Leg 1","10 Jul 2024, 19:50","10 Jul 2024, 20:30","","Goblet Squat",,"",1,"normal",12.5,20,,,
"Leg 1","10 Jul 2024, 19:50","10 Jul 2024, 20:30","","Goblet Squat",,"",2,"normal",15,20,,,
"Leg 1","10 Jul 2024, 19:50","10 Jul 2024, 20:30","","Leg Press (Machine)",,"",0,"normal",10,20,,,
"Leg 1","10 Jul 2024, 19:50","10 Jul 2024, 20:30","","Leg Press (Machine)",,"",1,"normal",20,20,,,
"Leg 1","10 Jul 2024, 19:50","10 Jul 2024, 20:30","","Leg Press (Machine)",,"",2,"normal",25,15,,,
"Leg 1","10 Jul 2024, 19:50","10 Jul 2024, 20:30","","Hack Squat (Machine)",,"",0,"normal",20,15,,,
"Leg 1","10 Jul 2024, 19:50","10 Jul 2024, 20:30","","Hack Squat (Machine)",,"",1,"normal",25,15,,,
"Leg 1","10 Jul 2024, 19:50","10 Jul 2024, 20:30","","Hack Squat (Machine)",,"",2,"normal",30,15,,,
"Morning workout ☀️","8 Jul 2024, 08:33","8 Jul 2024, 09:13","","Seated Cable Row - Bar Grip",,"",0,"normal",27,20,,,
"Morning workout ☀️","8 Jul 2024, 08:33","8 Jul 2024, 09:13","","Seated Cable Row - Bar Grip",,"",1,"normal",34,20,,,
"Morning workout ☀️","8 Jul 2024, 08:33","8 Jul 2024, 09:13","","Seated Cable Row - Bar Grip",,"",2,"normal",43,7,,,
"Morning workout ☀️","8 Jul 2024, 08:33","8 Jul 2024, 09:13","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",20,20,,,
"Morning workout ☀️","8 Jul 2024, 08:33","8 Jul 2024, 09:13","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",27,20,,,
"Morning workout ☀️","8 Jul 2024, 08:33","8 Jul 2024, 09:13","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",34,5,,,
"Morning workout ☀️","8 Jul 2024, 08:33","8 Jul 2024, 09:13","","Preacher Curl (Machine)",,"",0,"normal",10,15,,,
"Morning workout ☀️","8 Jul 2024, 08:33","8 Jul 2024, 09:13","","Preacher Curl (Machine)",,"",1,"normal",12.5,7,,,
"Morning workout ☀️","8 Jul 2024, 08:33","8 Jul 2024, 09:13","","Preacher Curl (Machine)",,"",2,"normal",10,12,,,
"Morning workout ☀️","8 Jul 2024, 08:33","8 Jul 2024, 09:13","","EZ Bar Biceps Curl",,"",0,"normal",10,15,,,
"Morning workout ☀️","8 Jul 2024, 08:33","8 Jul 2024, 09:13","","EZ Bar Biceps Curl",,"",1,"normal",15,15,,,
"Morning workout ☀️","8 Jul 2024, 08:33","8 Jul 2024, 09:13","","EZ Bar Biceps Curl",,"",2,"normal",15,15,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Upright Row (Cable)",,"",0,"normal",14,15,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Upright Row (Cable)",,"",1,"normal",20,15,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Upright Row (Cable)",,"",2,"normal",27,15,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Shrug (Dumbbell)",,"",0,"normal",10,20,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Shrug (Dumbbell)",,"",1,"normal",12.5,20,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Shrug (Dumbbell)",,"",2,"normal",10,20,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Hammer Curl (Dumbbell)",,"",0,"normal",5,15,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Hammer Curl (Dumbbell)",,"",1,"normal",7.5,15,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Hammer Curl (Dumbbell)",,"",2,"normal",10,5,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Hammer Curl (Dumbbell)",,"",3,"normal",7.5,15,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",14,20,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",18,20,,,
"Morning workout ☀️","5 Jul 2024, 08:50","5 Jul 2024, 08:53","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",23,9,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Arnold Press (Dumbbell)",,"",0,"normal",7.5,15,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Arnold Press (Dumbbell)",,"",1,"normal",5,15,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Arnold Press (Dumbbell)",,"",2,"normal",5,20,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Lateral Raise (Dumbbell)",,"",0,"normal",5,15,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Lateral Raise (Dumbbell)",,"",1,"normal",7.5,10,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Lateral Raise (Dumbbell)",,"",2,"normal",5,20,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Triceps Dip (Weighted)",,"",0,"normal",40,15,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Triceps Dip (Weighted)",,"",1,"normal",35,15,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Triceps Dip (Weighted)",,"",2,"normal",30,10,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Triceps Rope Pushdown",,"",0,"normal",15,15,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Triceps Rope Pushdown",,"",1,"normal",20,15,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Triceps Rope Pushdown",,"",2,"normal",25,15,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",2,15,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",2.5,12,,,
"Shoulder 2","4 Jul 2024, 08:34","4 Jul 2024, 09:14","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",2,15,,,
"Core 2","3 Jul 2024, 08:14","3 Jul 2024, 08:40","","Russian Twist (Bodyweight)",,"",0,"normal",,60,,,
"Core 2","3 Jul 2024, 08:14","3 Jul 2024, 08:40","","Russian Twist (Bodyweight)",,"",1,"normal",,60,,,
"Core 2","3 Jul 2024, 08:14","3 Jul 2024, 08:40","","Russian Twist (Bodyweight)",,"",2,"normal",,60,,,
"Core 2","3 Jul 2024, 08:14","3 Jul 2024, 08:40","","Toe Touch",,"",0,"normal",,25,,,
"Core 2","3 Jul 2024, 08:14","3 Jul 2024, 08:40","","Toe Touch",,"",1,"normal",,25,,,
"Core 2","3 Jul 2024, 08:14","3 Jul 2024, 08:40","","Toe Touch",,"",2,"normal",,25,,,
"Core 2","3 Jul 2024, 08:14","3 Jul 2024, 08:40","","Side Plank",,"",0,"normal",,,,130,
"Core 2","3 Jul 2024, 08:14","3 Jul 2024, 08:40","","Side Plank",,"",1,"normal",,,,130,
"Core 2","3 Jul 2024, 08:14","3 Jul 2024, 08:40","","Plank",,"",0,"normal",,,,130,
"Running","30 Jun 2024, 12:39","30 Jun 2024, 12:58","","Running",,"",0,"normal",,,3.5,1145,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Bench Press (Dumbbell)",,"",0,"normal",7.5,15,,,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Bench Press (Dumbbell)",,"",1,"normal",10,15,,,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Bench Press (Dumbbell)",,"",2,"normal",10,20,,,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Incline Chest Press (Machine)",,"",0,"normal",15,15,,,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Incline Chest Press (Machine)",,"",1,"normal",20,15,,,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Incline Chest Press (Machine)",,"",2,"normal",25,15,,,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Seated Shoulder Press (Machine)",,"",0,"normal",10,10,,,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Seated Shoulder Press (Machine)",,"",1,"normal",10,10,,,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Seated Shoulder Press (Machine)",,"",2,"normal",10,10,,,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Seated Shoulder Press (Machine)",,"",3,"normal",10,10,,,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Chest Fly (Machine)",,"",0,"normal",18,20,,,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Chest Fly (Machine)",,"",1,"normal",23,20,,,
"Shoulder 1","29 Jun 2024, 18:26","29 Jun 2024, 19:01","","Chest Fly (Machine)",,"",2,"normal",23,15,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Deadlift (Trap bar)",,"",0,"normal",20,20,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Deadlift (Trap bar)",,"",1,"normal",25,20,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Deadlift (Trap bar)",,"",2,"normal",30,20,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Lying Leg Curl (Machine)",,"",0,"normal",18,15,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Lying Leg Curl (Machine)",,"",1,"normal",23,15,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Lying Leg Curl (Machine)",,"",2,"normal",27,10,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Lying Leg Curl (Machine)",,"",3,"normal",23,10,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Leg Extension (Machine)",,"",0,"normal",43,15,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Leg Extension (Machine)",,"",1,"normal",50,15,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Leg Extension (Machine)",,"",2,"normal",50,10,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Seated Calf Raise",,"",0,"normal",20,15,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Seated Calf Raise",,"",1,"normal",22.5,15,,,
"Leg 2","28 Jun 2024, 19:06","28 Jun 2024, 19:36","","Seated Calf Raise",,"",2,"normal",25,15,,,
"Core 1","27 Jun 2024, 19:08","27 Jun 2024, 19:38","","Lying Leg Raise",,"",0,"normal",,20,,,
"Core 1","27 Jun 2024, 19:08","27 Jun 2024, 19:38","","Lying Leg Raise",,"",1,"normal",,20,,,
"Core 1","27 Jun 2024, 19:08","27 Jun 2024, 19:38","","Lying Leg Raise",,"",2,"normal",,20,,,
"Core 1","27 Jun 2024, 19:08","27 Jun 2024, 19:38","","Mountain Climber",,"",0,"normal",,35,,,
"Core 1","27 Jun 2024, 19:08","27 Jun 2024, 19:38","","Mountain Climber",,"",1,"normal",,35,,,
"Core 1","27 Jun 2024, 19:08","27 Jun 2024, 19:38","","Mountain Climber",,"",2,"normal",,35,,,
"Core 1","27 Jun 2024, 19:08","27 Jun 2024, 19:38","","Heel Taps",,"",0,"normal",,60,,,
"Core 1","27 Jun 2024, 19:08","27 Jun 2024, 19:38","","Heel Taps",,"",1,"normal",,60,,,
"Core 1","27 Jun 2024, 19:08","27 Jun 2024, 19:38","","Heel Taps",,"",2,"normal",,60,,,
"Core 1","27 Jun 2024, 19:08","27 Jun 2024, 19:38","","Flutter Kicks",,"",0,"normal",,45,,,
"Core 1","27 Jun 2024, 19:08","27 Jun 2024, 19:38","","Flutter Kicks",,"",1,"normal",,45,,,
"Core 1","27 Jun 2024, 19:08","27 Jun 2024, 19:38","","Flutter Kicks",,"",2,"normal",,45,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Shrug (Dumbbell)",,"",0,"normal",10,15,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Shrug (Dumbbell)",,"",1,"normal",10,25,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Shrug (Dumbbell)",,"",2,"normal",10,20,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Preacher Curl (Barbell)",,"",0,"normal",10,15,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Preacher Curl (Barbell)",,"",1,"normal",12.5,15,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Preacher Curl (Barbell)",,"",2,"normal",15,8,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Preacher Curl (Barbell)",,"",3,"normal",12.5,5,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Preacher Curl (Barbell)",,"",4,"normal",10,5,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Preacher Curl (Barbell)",,"",5,"normal",7.5,5,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Preacher Curl (Barbell)",,"",6,"normal",10,5,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Preacher Curl (Barbell)",,"",7,"normal",12.5,3,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Hammer Curl (Dumbbell)",,"",0,"normal",5,15,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Hammer Curl (Dumbbell)",,"",1,"normal",7.5,15,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","Hammer Curl (Dumbbell)",,"",2,"normal",7.5,10,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","EZ Bar Biceps Curl",,"",0,"normal",10,15,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","EZ Bar Biceps Curl",,"",1,"normal",15,15,,,
"Upper 2","24 Jun 2024, 08:38","24 Jun 2024, 09:16","","EZ Bar Biceps Curl",,"",2,"normal",15,12,,,
"Leg 1","23 Jun 2024, 11:31","23 Jun 2024, 12:02","","Goblet Squat",,"",0,"normal",10,20,,,
"Leg 1","23 Jun 2024, 11:31","23 Jun 2024, 12:02","","Goblet Squat",,"",1,"normal",12.5,20,,,
"Leg 1","23 Jun 2024, 11:31","23 Jun 2024, 12:02","","Goblet Squat",,"",2,"normal",15,20,,,
"Leg 1","23 Jun 2024, 11:31","23 Jun 2024, 12:02","","Leg Press (Machine)",,"",0,"normal",17.5,15,,,
"Leg 1","23 Jun 2024, 11:31","23 Jun 2024, 12:02","","Leg Press (Machine)",,"",1,"normal",20,15,,,
"Leg 1","23 Jun 2024, 11:31","23 Jun 2024, 12:02","","Leg Press (Machine)",,"",2,"normal",25,16,,,
"Leg 1","23 Jun 2024, 11:31","23 Jun 2024, 12:02","","Hack Squat (Machine)",,"",0,"normal",17.5,15,,,
"Leg 1","23 Jun 2024, 11:31","23 Jun 2024, 12:02","","Hack Squat (Machine)",,"",1,"normal",20,15,,,
"Leg 1","23 Jun 2024, 11:31","23 Jun 2024, 12:02","","Hack Squat (Machine)",,"",2,"normal",25,15,,,
"Running","22 Jun 2024, 13:30","22 Jun 2024, 13:49","","Running",,"",0,"normal",,,3.4,1113,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Seated Cable Row - Bar Grip",,"",0,"normal",20,15,,,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Seated Cable Row - Bar Grip",,"",1,"normal",27,15,,,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Seated Cable Row - Bar Grip",,"",2,"normal",35,15,,,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",20,15,,,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",27,15,,,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",27,15,,,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",14,15,,,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",18,15,,,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",23,10,,,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",18,10,,,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Upright Row (Cable)",,"",0,"normal",14,15,,,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Upright Row (Cable)",,"",1,"normal",20,15,,,
"Upper 1","21 Jun 2024, 08:41","21 Jun 2024, 09:11","","Upright Row (Cable)",,"",2,"normal",27,12,,,
"Core 2","20 Jun 2024, 19:07","20 Jun 2024, 19:44","","Russian Twist (Bodyweight)",,"",0,"normal",,47,,,
"Core 2","20 Jun 2024, 19:07","20 Jun 2024, 19:44","","Russian Twist (Bodyweight)",,"",1,"normal",,60,,,
"Core 2","20 Jun 2024, 19:07","20 Jun 2024, 19:44","","Russian Twist (Bodyweight)",,"",2,"normal",,60,,,
"Core 2","20 Jun 2024, 19:07","20 Jun 2024, 19:44","","Toe Touch",,"",0,"normal",,25,,,
"Core 2","20 Jun 2024, 19:07","20 Jun 2024, 19:44","","Toe Touch",,"",1,"normal",,25,,,
"Core 2","20 Jun 2024, 19:07","20 Jun 2024, 19:44","","Toe Touch",,"",2,"normal",,25,,,
"Core 2","20 Jun 2024, 19:07","20 Jun 2024, 19:44","","Side Plank",,"",0,"normal",,,,128,
"Core 2","20 Jun 2024, 19:07","20 Jun 2024, 19:44","","Side Plank",,"",1,"normal",,,,128,
"Core 2","20 Jun 2024, 19:07","20 Jun 2024, 19:44","","Plank",,"",0,"normal",,,,120,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Arnold Press (Dumbbell)",,"",0,"normal",5,15,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Arnold Press (Dumbbell)",,"",1,"normal",7.5,12,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Arnold Press (Dumbbell)",,"",2,"normal",5,15,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Lateral Raise (Dumbbell)",,"",0,"normal",5,15,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Lateral Raise (Dumbbell)",,"",1,"normal",7.5,10,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Lateral Raise (Dumbbell)",,"",2,"normal",5,15,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Triceps Dip (Weighted)",,"",0,"normal",40,15,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Triceps Dip (Weighted)",,"",1,"normal",35,15,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Triceps Dip (Weighted)",,"",2,"normal",30,5,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Triceps Dip (Weighted)",,"",3,"normal",35,7,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Triceps Rope Pushdown",,"",0,"normal",14,15,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Triceps Rope Pushdown",,"",1,"normal",20,15,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Triceps Rope Pushdown",,"",2,"normal",27,5,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Triceps Rope Pushdown",,"",3,"normal",20,15,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",2,15,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",2.5,15,,,
"Shoulder 2","19 Jun 2024, 08:27","19 Jun 2024, 09:12","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",2.5,11,,,
"Leg 2","18 Jun 2024, 08:20","18 Jun 2024, 08:50","","Lying Leg Curl (Machine)",,"",0,"normal",18,15,,,
"Leg 2","18 Jun 2024, 08:20","18 Jun 2024, 08:50","","Lying Leg Curl (Machine)",,"",1,"normal",23,15,,,
"Leg 2","18 Jun 2024, 08:20","18 Jun 2024, 08:50","","Lying Leg Curl (Machine)",,"",2,"normal",27,11,,,
"Leg 2","18 Jun 2024, 08:20","18 Jun 2024, 08:50","","Leg Extension (Machine)",,"",0,"normal",43,15,,,
"Leg 2","18 Jun 2024, 08:20","18 Jun 2024, 08:50","","Leg Extension (Machine)",,"",1,"normal",50,15,,,
"Leg 2","18 Jun 2024, 08:20","18 Jun 2024, 08:50","","Leg Extension (Machine)",,"",2,"normal",57,8,,,
"Leg 2","18 Jun 2024, 08:20","18 Jun 2024, 08:50","","Leg Extension (Machine)",,"",3,"normal",57,7,,,
"Leg 2","18 Jun 2024, 08:20","18 Jun 2024, 08:50","","Seated Calf Raise",,"",0,"normal",20,15,,,
"Leg 2","18 Jun 2024, 08:20","18 Jun 2024, 08:50","","Seated Calf Raise",,"",1,"normal",22.5,15,,,
"Leg 2","18 Jun 2024, 08:20","18 Jun 2024, 08:50","","Seated Calf Raise",,"",2,"normal",25,15,,,
"Core 1","17 Jun 2024, 09:06","17 Jun 2024, 09:36","","Lying Leg Raise",,"Need to bring down the legs slightly slower",0,"normal",,20,,,
"Core 1","17 Jun 2024, 09:06","17 Jun 2024, 09:36","","Lying Leg Raise",,"Need to bring down the legs slightly slower",1,"normal",,20,,,
"Core 1","17 Jun 2024, 09:06","17 Jun 2024, 09:36","","Lying Leg Raise",,"Need to bring down the legs slightly slower",2,"normal",,20,,,
"Core 1","17 Jun 2024, 09:06","17 Jun 2024, 09:36","","Mountain Climber",,"Secs",0,"normal",,35,,,
"Core 1","17 Jun 2024, 09:06","17 Jun 2024, 09:36","","Mountain Climber",,"Secs",1,"normal",,35,,,
"Core 1","17 Jun 2024, 09:06","17 Jun 2024, 09:36","","Mountain Climber",,"Secs",2,"normal",,35,,,
"Core 1","17 Jun 2024, 09:06","17 Jun 2024, 09:36","","Heel Taps",,"",0,"normal",,60,,,
"Core 1","17 Jun 2024, 09:06","17 Jun 2024, 09:36","","Heel Taps",,"",1,"normal",,60,,,
"Core 1","17 Jun 2024, 09:06","17 Jun 2024, 09:36","","Heel Taps",,"",2,"normal",,60,,,
"Core 1","17 Jun 2024, 09:06","17 Jun 2024, 09:36","","Flutter Kicks",,"Secs",0,"normal",,45,,,
"Core 1","17 Jun 2024, 09:06","17 Jun 2024, 09:36","","Flutter Kicks",,"Secs",1,"normal",,45,,,
"Core 1","17 Jun 2024, 09:06","17 Jun 2024, 09:36","","Flutter Kicks",,"Secs",2,"normal",,35,,,
"Running","16 Jun 2024, 14:24","16 Jun 2024, 14:42","","Running",,"",0,"normal",,,3.3,1080,
"Shoulder 1","15 Jun 2024, 12:49","15 Jun 2024, 13:24","","Bench Press (Dumbbell)",,"",0,"normal",7.5,15,,,
"Shoulder 1","15 Jun 2024, 12:49","15 Jun 2024, 13:24","","Bench Press (Dumbbell)",,"",1,"normal",10,15,,,
"Shoulder 1","15 Jun 2024, 12:49","15 Jun 2024, 13:24","","Bench Press (Dumbbell)",,"",2,"normal",12.5,8,,,
"Shoulder 1","15 Jun 2024, 12:49","15 Jun 2024, 13:24","","Incline Chest Press (Machine)",,"",0,"normal",15,15,,,
"Shoulder 1","15 Jun 2024, 12:49","15 Jun 2024, 13:24","","Incline Chest Press (Machine)",,"",1,"normal",20,15,,,
"Shoulder 1","15 Jun 2024, 12:49","15 Jun 2024, 13:24","","Incline Chest Press (Machine)",,"",2,"normal",25,12,,,
"Shoulder 1","15 Jun 2024, 12:49","15 Jun 2024, 13:24","","Seated Shoulder Press (Machine)",,"",0,"normal",10,15,,,
